id,error_tag,confidence,check,rationale,proposed_fix,fix_verb,fix_arg,evidence,route,reaction_flag,reaction_note
arso4_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pgp1819Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
tag1819Z1819Z1819Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pgp1819Z160_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
dgdg1819Z1619Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
pchlda_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=2,annotation,"",""
tag1601819Z1845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
1odec9eg3p_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=5,annotation,"",""
mgdg1829Z12Z1644Z7Z10Z13Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
npdp_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
tag1819Z1819Z1845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pail1819Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pe1801845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pe18111Z1835Z9Z12Z_e,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa1819Z1619Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
pail1819Z160_e,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pe1829Z12Z1835Z9Z12Z_e,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
1agpe1819Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
gdpgal_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
sqdg1819Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa18111Z160_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
cdp12dgr1819Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
dgdg1829Z12Z160_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
dgdg1839Z12Z15Z1634Z7Z10Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pe1801829Z12Z_e,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
o2D_u,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
tag16018111Z1835Z9Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
cacoa_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pail18111Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pe1801819Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=2,annotation,"",""
asqdpa1829Z12Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
sqdg1819Z160_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
starch300_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
tag1801819Z1835Z9Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
asqdpa18111Z160_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
tag18111Z18111Z1845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pg1819Z160_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
