id,error_tag,confidence,check,rationale,proposed_fix,evidence
upp1_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton MOTVYDVWODTRDF != BiGG DAFUFNRZWDWXJP for id upp1 (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,MOTVYDVWODTRDF-JRHDEHKPSA-F vs DAFUFNRZWDWXJP-JRHDEHKPSA-F
r5p_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton PPQRONHOSHZGFQ != BiGG KTVPXOYAKDPRHY for id r5p,decide whether the BiGG id or the structure is authoritative,PPQRONHOSHZGFQ-LMVFSUKVSA-L vs KTVPXOYAKDPRHY-AIHAYLRMSA-L
chlld_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton ANWUQYTXRXCEMZ != BiGG IZOAGQOHKWGYKF for id chlld (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,ANWUQYTXRXCEMZ-NYABAGMLSA-L vs IZOAGQOHKWGYKF-PVMVIUQGSA-K
cholphya_u,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton ATNHDLDRLWWWCB != BiGG VSRAJQZEEBBURZ for id cholphya (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,ATNHDLDRLWWWCB-AENOIHSZSA-M vs VSRAJQZEEBBURZ-ONWAGYJKSA-M
upp3_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton ZVMKTYCTECBPLO != BiGG VZVFNUAIRVUCEW for id upp3 (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,ZVMKTYCTECBPLO-UJJXFSCMSA-F vs VZVFNUAIRVUCEW-UJJXFSCMSA-F
fad_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton VWWQXMAJTJZDQX != BiGG IMGVNJNCCGXBHD for id fad,decide whether the BiGG id or the structure is authoritative,VWWQXMAJTJZDQX-UYBVJOGSSA-N vs IMGVNJNCCGXBHD-UYBVJOGSSA-K
dvchlda_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton IQLDSMIBDORHSF != BiGG UNSKJTNUDHVNJT for id dvchlda (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,IQLDSMIBDORHSF-NYABAGMLSA-L vs UNSKJTNUDHVNJT-PVMVIUQGSA-K
fad_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton VWWQXMAJTJZDQX != BiGG IMGVNJNCCGXBHD for id fad,decide whether the BiGG id or the structure is authoritative,VWWQXMAJTJZDQX-UYBVJOGSSA-N vs IMGVNJNCCGXBHD-UYBVJOGSSA-K
4r5au_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton YQOUVEJNFQOENO != BiGG XKQZIXVJVUPORE for id 4r5au (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,YQOUVEJNFQOENO-DDVDLICKSA-N vs XKQZIXVJVUPORE-RPDRRWSUSA-N
seln_m,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton HMUBNCUQSSTAIB != BiGG SPVXKVOXSXTJOY for id seln (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,HMUBNCUQSSTAIB-UHFFFAOYSA-N vs SPVXKVOXSXTJOY-UHFFFAOYSA-M
chldb_u,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton QPDWBRHRBKXUNS != BiGG WSVKRUWOLPKKOO for id chldb (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,QPDWBRHRBKXUNS-IEEIVXFASA-L vs WSVKRUWOLPKKOO-XXRBRTKDSA-K
chldb_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton QPDWBRHRBKXUNS != BiGG WSVKRUWOLPKKOO for id chldb (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,QPDWBRHRBKXUNS-IEEIVXFASA-L vs WSVKRUWOLPKKOO-XXRBRTKDSA-K
chlld_u,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton ANWUQYTXRXCEMZ != BiGG IZOAGQOHKWGYKF for id chlld (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,ANWUQYTXRXCEMZ-NYABAGMLSA-L vs IZOAGQOHKWGYKF-PVMVIUQGSA-K
phpyr_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton DEDGUGJNLNLJSR != BiGG BTNMPGBKDVTSJY for id phpyr,decide whether the BiGG id or the structure is authoritative,DEDGUGJNLNLJSR-UHFFFAOYSA-M vs BTNMPGBKDVTSJY-UHFFFAOYSA-M
fad_m,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton VWWQXMAJTJZDQX != BiGG IMGVNJNCCGXBHD for id fad,decide whether the BiGG id or the structure is authoritative,VWWQXMAJTJZDQX-UYBVJOGSSA-N vs IMGVNJNCCGXBHD-UYBVJOGSSA-K
r5p_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton PPQRONHOSHZGFQ != BiGG KTVPXOYAKDPRHY for id r5p,decide whether the BiGG id or the structure is authoritative,PPQRONHOSHZGFQ-LMVFSUKVSA-L vs KTVPXOYAKDPRHY-AIHAYLRMSA-L
fad_x,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton VWWQXMAJTJZDQX != BiGG IMGVNJNCCGXBHD for id fad,decide whether the BiGG id or the structure is authoritative,VWWQXMAJTJZDQX-UYBVJOGSSA-N vs IMGVNJNCCGXBHD-UYBVJOGSSA-K
cholphya_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton ATNHDLDRLWWWCB != BiGG VSRAJQZEEBBURZ for id cholphya (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,ATNHDLDRLWWWCB-AENOIHSZSA-M vs VSRAJQZEEBBURZ-ONWAGYJKSA-M
chlb_u,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton NSMUHPMZFPKNMZ != BiGG WMNTZEAJBUMETR for id chlb (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,NSMUHPMZFPKNMZ-VBYMZDBQSA-M vs WMNTZEAJBUMETR-YKKLGNEQSA-M
dhpmp_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton ZKGDYPWMLQRLTN != BiGG PLSQMGZYOGSOCE for id dhpmp,decide whether the BiGG id or the structure is authoritative,ZKGDYPWMLQRLTN-SRBOSORUSA-L vs PLSQMGZYOGSOCE-XINAWCOVSA-L
thm_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton JZRWCGZRTZMZEH != BiGG MYVIATVLJGTBFV for id thm,decide whether the BiGG id or the structure is authoritative,JZRWCGZRTZMZEH-UHFFFAOYSA-N vs MYVIATVLJGTBFV-UHFFFAOYSA-M
5aprbu_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton SLULRZPTCAXXIF != BiGG RQRINYISXYAZKL for id 5aprbu (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,SLULRZPTCAXXIF-DDVDLICKSA-L vs RQRINYISXYAZKL-RPDRRWSUSA-L
thm_e,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton JZRWCGZRTZMZEH != BiGG MYVIATVLJGTBFV for id thm,decide whether the BiGG id or the structure is authoritative,JZRWCGZRTZMZEH-UHFFFAOYSA-N vs MYVIATVLJGTBFV-UHFFFAOYSA-M
2mpdhl_m,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton XZUKURPVWDTXGE != BiGG UEFURMXXHJCLJP for id 2mpdhl (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,XZUKURPVWDTXGE-UHFFFAOYSA-N vs UEFURMXXHJCLJP-UHFFFAOYSA-N
sdhlam_m,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton RJCJWONCSKSHES != BiGG KWKBJWYJJBQOAE for id sdhlam,decide whether the BiGG id or the structure is authoritative,RJCJWONCSKSHES-VIFPVBQESA-M vs KWKBJWYJJBQOAE-UHFFFAOYSA-M
4ampm_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton PKYFHKIYHBRTPI != BiGG SSWDVESQMBHOQT for id 4ampm,decide whether the BiGG id or the structure is authoritative,PKYFHKIYHBRTPI-UHFFFAOYSA-L vs SSWDVESQMBHOQT-UHFFFAOYSA-N
seln_c,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton HMUBNCUQSSTAIB != BiGG SPVXKVOXSXTJOY for id seln (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,HMUBNCUQSSTAIB-UHFFFAOYSA-N vs SPVXKVOXSXTJOY-UHFFFAOYSA-M
5apru_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton HHKDAYBJPZYULV != BiGG LZEXYCAGPMYXLX for id 5apru (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,HHKDAYBJPZYULV-ABEFGGPWSA-L vs LZEXYCAGPMYXLX-UMMCILCDSA-L
phpyr_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton DEDGUGJNLNLJSR != BiGG BTNMPGBKDVTSJY for id phpyr,decide whether the BiGG id or the structure is authoritative,DEDGUGJNLNLJSR-UHFFFAOYSA-M vs BTNMPGBKDVTSJY-UHFFFAOYSA-M
sbzcoa_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton KVAQAPQXOXTRAE != BiGG AVOVYFCDODUXLY for id sbzcoa,decide whether the BiGG id or the structure is authoritative,KVAQAPQXOXTRAE-HSJNEKGZSA-I vs AVOVYFCDODUXLY-HSJNEKGZSA-I
thm_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton JZRWCGZRTZMZEH != BiGG MYVIATVLJGTBFV for id thm,decide whether the BiGG id or the structure is authoritative,JZRWCGZRTZMZEH-UHFFFAOYSA-N vs MYVIATVLJGTBFV-UHFFFAOYSA-M
2dr5p_c,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton KKZFLSZAWCYPOC != BiGG ALQNUOMIEBHXQG for id 2dr5p (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,KKZFLSZAWCYPOC-PYHARJCCSA-L vs ALQNUOMIEBHXQG-CRCLSJGQSA-L
dscl_h,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton MFZGAVZCDXXITC != BiGG OQIIYZQTTMKFAU for id dscl,decide whether the BiGG id or the structure is authoritative,MFZGAVZCDXXITC-MMLYINKNSA-F vs OQIIYZQTTMKFAU-ZNLOQLQNSA-G
amob_h,inchikey_skeleton_conflict_bigg,low,bigg_structure_conflict,model InChIKey skeleton PNFQAIMFHXGARL != BiGG UOKVQQMBGVMXPU for id amob (names agree — likely a tautomer/anomer choice),decide whether the BiGG id or the structure is authoritative,PNFQAIMFHXGARL-UHFFFAOYSA-M vs UOKVQQMBGVMXPU-CJPDYEHRSA-N
phpyr_m,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton DEDGUGJNLNLJSR != BiGG BTNMPGBKDVTSJY for id phpyr,decide whether the BiGG id or the structure is authoritative,DEDGUGJNLNLJSR-UHFFFAOYSA-M vs BTNMPGBKDVTSJY-UHFFFAOYSA-M
malttr_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton RXVWSYJTUUKTEA != BiGG FYGDTMLNYKFZSV for id malttr,decide whether the BiGG id or the structure is authoritative,RXVWSYJTUUKTEA-CGQAXDJHSA-N vs FYGDTMLNYKFZSV-PXXRMHSHSA-N
malttr_e,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton RXVWSYJTUUKTEA != BiGG FYGDTMLNYKFZSV for id malttr,decide whether the BiGG id or the structure is authoritative,RXVWSYJTUUKTEA-CGQAXDJHSA-N vs FYGDTMLNYKFZSV-PXXRMHSHSA-N
tag6p__D_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton GSXOAOHZAIYLCY != BiGG BGWGXPAPYGQALX for id tag6p__D,decide whether the BiGG id or the structure is authoritative,GSXOAOHZAIYLCY-PBXRRBTRSA-L vs BGWGXPAPYGQALX-OEXCPVAWSA-L
xylu__L_c,inchikey_skeleton_conflict_bigg,medium,bigg_structure_conflict,model InChIKey skeleton LQXVFWRQNMEDEE != BiGG ZAQJHHRNXZUBTE for id xylu__L,decide whether the BiGG id or the structure is authoritative,LQXVFWRQNMEDEE-PYHARJCCSA-N vs ZAQJHHRNXZUBTE-WVZVXSGGSA-N
tag1601819Z1819Z_c,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['tag1819Z1819Z160_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM728552
tag1819Z1819Z160_c,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['tag1601819Z1819Z_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM728552
hisocit_m,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['hicit_m'] in compartment m,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM984
hicit_m,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['hisocit_m'] in compartment m,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM984
ocdcea_c,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['ocdce9a_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM1364393
ocdce9a_c,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['ocdcea_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM1364393
tag1819Z1819Z180_c,duplicate_metabolite,high,duplicates:metanetx.chemical,same MetaNetX id as ['tag1801819Z1819Z_c'] in compartment c,"merge the species and redirect the reactions, or re-annotate if they are genuinely distinct",metanetx.chemical=MNXM730413
