reaction,reaction_name,reaction_string,metabolite,flag,source_tag,note
FACOAL181,long-chain acyl-CoA synthetase (18:1(9Z)),atp_c + coa_c + ocdce9a_c --> amp_c + ocdce9coa_c + ppi_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
FACOAL18111Z,long-chain acyl-CoA synthetase (18:1(11Z)),atp_c + coa_c + ocdcea_c --> amp_c + ocdcecoa_c + ppi_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
FAH1819Z,fatty acid omega-hydroxylase (18:1(9Z)),cytP450r_h + o2_h + ocdce9a_h --> cytP450o_h + h2o_h + whodce9a_h,ocdce9a_h,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_h is a duplicate of ['ocdcea_h']; after the merge these reactions may themselves become duplicates and need review
FAH1819Z,fatty acid omega-hydroxylase (18:1(9Z)),cytP450r_h + o2_h + ocdce9a_h --> cytP450o_h + h2o_h + whodce9a_h,whodce9a_h,charge_unresolved_no_reference,charge_implausible_for_formula,whodce9a_h carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
FAH1829Z12Z,"fatty acid omega-hydroxylase (18:2(9Z,12Z))",cytP450r_h + lnlc_h + o2_h --> cytP450o_h + h2o_h + whlnlc_h,whlnlc_h,charge_unresolved_no_reference,charge_implausible_for_formula,whlnlc_h carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
FOLD3,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase",2ahhmd_c + 4abz_c --> dhpt_c + h_c + ppi_c,2ahhmd_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"2ahhmd_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
G1SAT,glutamate-1-semialdehyde aminotransferase,glu1sa_h <=> 5aop_h + h_h,5aop_h,imbalance_cancels_between_metabolites,mass_imbalance_localised,"5aop_h and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
G3PAT180,glycerol-3-phosphate: acyl-coa acyltransferase (18:0),glyc3p_c + ocdccoa_c --> 1odecg3p_c + coa_c,ocdccoa_c,duplicate_metabolite_merge,duplicate_metabolite,ocdccoa_c is a duplicate of ['stcoa_c']; after the merge these reactions may themselves become duplicates and need review
GCPN,"Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase",35cgmp_c + h2o_c --> gmp_c,35cgmp_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"35cgmp_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
GDPGALPL_c,GDP-L-galactose phosphorylase,gdpgal_c + pi_c --> gal1p_c + gdp_c + h_c,gdpgal_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,gdpgal_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
GDPMEP_c,"GDP-mannose 3,5 epimerase",gdpmann_c <=> gdpgal_c,gdpgal_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,gdpgal_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
GDTP,Guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase,gdptp_c + h2o_c <=> 2.0 h_c + pi_c + ppgpp_c,ppgpp_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"ppgpp_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
GLCURR1,Glucuronate reductase I,adglcur_c + h_c + nadph_c --> guln__L_c + nadp_c,adglcur_c,non_bigg_reaction_duplicates_bigg,shadow_duplicate,INOSTO2 has no BiGG id and no xrefs but its name matches BiGG INOSTO (inost_c + o2_c <-> glcur_c + h_c + h2o_c); confirm whether it should be replaced by the BiGG reaction
GTHAMPORh,"AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming), chloroplast",amp_h + gthox_h + h_h + hso3_h <=> aps_h + 2.0 gthrd_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SO3R_h (6.0 fdxrd_h + 7.0 h_h + so3_h <-> 6.0 fdxox_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
GTHAMPORh,"AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming), chloroplast",amp_h + gthox_h + h_h + hso3_h <=> aps_h + 2.0 gthrd_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SULR_ferr (6.0 fdxrd_h + so3_h <-> 6.0 fdxox_h + 6.0 h_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
GTHAMPORm,"AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming), mitochondria",amp_m + gthox_m + h_m + hso3_m <=> aps_m + 2.0 gthrd_m,hso3_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"hso3_m and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
GTPCI,"GTP 7,8-8,9-dihydrolase",gtp_c + h2o_c --> ahdt_c + for_c + 2.0 h_c,ahdt_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"ahdt_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
GUAC,guanylate cyclase,gtp_c --> 35cgmp_c + h_c + ppi_c,35cgmp_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"35cgmp_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
HCIT,homocitrate synthase,2oglut_m + accoa_m + h2o_m --> coa_m + h_m + hmcit_L_m,2oglut_m,non_bigg_reaction_duplicates_bigg,shadow_duplicate,HCIT has no BiGG id and no xrefs but its name matches BiGG HCITSm (accoa_m + akg_m + h2o_m <-> coa_m + h_m + hcit_m); confirm whether it should be replaced by the BiGG reaction
HCIT,homocitrate synthase,2oglut_m + accoa_m + h2o_m --> coa_m + h_m + hmcit_L_m,hmcit_L_m,charge_unresolved_no_reference,charge_implausible_for_formula,hmcit_L_m carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
HCIT,homocitrate synthase,2oglut_m + accoa_m + h2o_m --> coa_m + h_m + hmcit_L_m,hmcit_L_m,metabolite_may_not_exist,probable_fantasy_metabolite,hmcit_L_m has no structural database record; these reactions are unverifiable until it is confirmed or removed
HCIT,homocitrate synthase,2oglut_m + accoa_m + h2o_m --> coa_m + h_m + hmcit_L_m,hmcit_L_m,non_bigg_reaction_duplicates_bigg,shadow_duplicate,HCIT has no BiGG id and no xrefs but its name matches BiGG HCITSm (accoa_m + akg_m + h2o_m <-> coa_m + h_m + hcit_m); confirm whether it should be replaced by the BiGG reaction
HCIT,homocitrate synthase,2oglut_m + accoa_m + h2o_m --> coa_m + h_m + hmcit_L_m,hmcit_L_m,uncurated_species_in_reaction,uncurated_name_stub,hmcit_L_m was never curated; check whether these reactions duplicate a BiGG reaction using the curated species instead
HDC,histidine decarboxylase,2.0 h_c + his__L_c --> co2_c + hista_c,hista_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"hista_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
HDH,"histidinol dehydrogenase, cytosol",h2o_c + histd_c + 2.0 nad_c --> 4.0 h_c + his__L_c + 2.0 nadh_c,histd_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"histd_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
HIUH,hydroxyisourate hydrolase,5hiu_m + h2o_m --> 5houdic_m,5hiu_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"5hiu_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
HP,"histidinol-phosphatase, cytosol",h2o_c + h_c + hisp_c --> histd_c + pi_c,histd_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"histd_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
HPOTHL,"(9Z,11E,15Z)-(13S)-hydroperoxyoctadeca-9,11,15-trienoate 12,13-hydro-lyase",hpot13_c --> eotre1213_c + h2o_c,hpot13_c,charge_unresolved_no_reference,charge_implausible_for_formula,hpot13_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
HPPK,"ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase",2ahhmp_c + atp_c --> 2ahhmd_c + amp_c,2ahhmd_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"2ahhmd_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
INOSTO2,myo-Inositol:oxygen oxidoreductase,inost_c + o2_c --> adglcur_c + h2o_c + h_c,adglcur_c,non_bigg_reaction_duplicates_bigg,shadow_duplicate,INOSTO2 has no BiGG id and no xrefs but its name matches BiGG INOSTO (inost_c + o2_c <-> glcur_c + h_c + h2o_c); confirm whether it should be replaced by the BiGG reaction
ITK1K,inositol-tetrakisphosphate 1-kinase,atp_c + h_c + mi3456p_c --> adp_c + mi13456p_c,mi13456p_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"mi13456p_c and thfglu_c carry equal and opposite imbalance {'H': -2, 'charge': -2}; the stoichiometry of these reactions is the likely error"
ITKK,inositol-tetrakisphosphate 5-kinase,atp_c + h_c + mi1346p_c --> adp_c + mi13456p_c,mi13456p_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"mi13456p_c and thfglu_c carry equal and opposite imbalance {'H': -2, 'charge': -2}; the stoichiometry of these reactions is the likely error"
LIDOAMH,lidocaine amidohydrolase,h2o_e + lido_e --> 26dmani_e + degly_e + h_e,26dmani_e,imbalance_cancels_between_metabolites,mass_imbalance_localised,"26dmani_e and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
LLDH_ferr_m,L-lactate dehydrogenase (cytochrome),2.0 ficytc_m + lac__L_m --> 2.0 focytc_m + 2.0 h_m + pyr_m,ficytc_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"ficytc_m and focytc_m carry equal and opposite imbalance {'C': 9, 'H': 20, 'N': 4, 'O': 2, 'S': 2, 'charge': -2}; the stoichiometry of these reactions is the likely error"
LLDH_ferr_m,L-lactate dehydrogenase (cytochrome),2.0 ficytc_m + lac__L_m --> 2.0 focytc_m + 2.0 h_m + pyr_m,focytc_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"focytc_m and ficytc_m carry equal and opposite imbalance {'C': -9, 'H': -20, 'N': -4, 'O': -2, 'S': -2, 'charge': 2}; the stoichiometry of these reactions is the likely error"
LPLPS1AGPE18111Z,lysophospholipase (18:1(11Z)),1agpe18111Z_c + h2o_c --> g3pe_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
LPLPS1AGPE1819Z,lysophospholipase (18:1(9Z)),1agpe1819Z_c + h2o_c --> g3pe_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
MAGAH18111Z,1-acylglycerol acylhydrolase (18:1(11Z)),h2o_c + mag18111Z_c --> glyc_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
MAGAH1819Z,1-acylglycerol acylhydrolase (18:1(9Z)),h2o_c + mag1819Z_c --> glyc_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
MCDC,malonyl-CoA decarboxylase,malcoa_c --> accoa_c + co2_c,malcoa_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"malcoa_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
MEGLYXYLAMH,monoethylglycinexylidide amidohydrolase,h2o_e + meglyxyl_e --> 26dmani_e + egly_e + h_e,26dmani_e,imbalance_cancels_between_metabolites,mass_imbalance_localised,"26dmani_e and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
MOD,3-methyl-2-oxobutanoate dehydrogenase,3mob_m + h_m + thmpp_m --> 2mhop_m + co2_m,2mhop_m,imbalance_cancels_between_metabolites,charge_imbalance_localised,2mhop_m and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
MOD_2mbdhl,"3-methyl-2-oxobutanoate dehydrogenase, 2-Methyl-1-hydroxybutyl-ThPP transforming",2mhob_m + lpam_m --> 2mbdhl_m + thmpp_m,2mhob_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"2mhob_m and seln_c carry equal and opposite imbalance {'H': 3, 'charge': 3}; the stoichiometry of these reactions is the likely error"
MOD_2mhop,"3-methyl-2-oxobutanoate dehydrogenase, 2-Methyl-1-hydroxypropyl-ThPP transforming",2mhop_m + lpam_m --> 2mpdhl_m + thmpp_m,2mhop_m,imbalance_cancels_between_metabolites,charge_imbalance_localised,2mhop_m and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
MOD_3mhtpp,"3-methyl-2-oxobutanoate dehydrogenase, 3-Methyl-1-hydroxybutyl-ThPP transforming",3mhtpp_m + lpam_m --> 3mbdhl_m + thmpp_m,3mhtpp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"3mhtpp_m and seln_c carry equal and opposite imbalance {'H': 3, 'charge': 3}; the stoichiometry of these reactions is the likely error"
MOD_3mop,"3-methyl-2-oxobutanoate dehydrogenase, 3-Methyl-2-oxopentanoate transforming",3mop_m + h_m + thmpp_m --> 2mhob_m + co2_m,2mhob_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"2mhob_m and seln_c carry equal and opposite imbalance {'H': 3, 'charge': 3}; the stoichiometry of these reactions is the likely error"
MOD_4mop,"3-methyl-2-oxobutanoate dehydrogenase, 4-Methyl-2-oxopentanoate transforming",4mop_m + h_m + thmpp_m --> 3mhtpp_m + co2_m,3mhtpp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"3mhtpp_m and seln_c carry equal and opposite imbalance {'H': 3, 'charge': 3}; the stoichiometry of these reactions is the likely error"
OCDOR,3-oxopropionyl-CoA:NAD+ oxidoreductase,h_c + malcoa_c + nadph_c <=> 3opcoa_c + h2o_c + nadp_c,malcoa_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"malcoa_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
PACOAL,Pinolenic acid:CoA ligase (AMP-forming),atp_c + coa_c + pa_c --> amp_c + pacoa_c + ppi_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
PACOAL,Pinolenic acid:CoA ligase (AMP-forming),atp_c + coa_c + pa_c --> amp_c + pacoa_c + ppi_c,pacoa_c,metabolite_may_not_exist,probable_fantasy_metabolite,pacoa_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
PAPA16018111Z,phosphatidate phosphatase (16:0/18:1(11Z)),h2o_c + pa16018111Z_c --> 12dgr16018111Z_c + pi_c,pa16018111Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa16018111Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1601819Z,phosphatidate phosphatase (16:0/18:1(9Z)),h2o_c + pa1601819Z_c --> 12dgr1601819Z_c + pi_c,pa1601819Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1601819Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1601819Zh,"phosphatidate phosphatase (16:0/18:1(9Z)), chloroplast",h2o_h + pa1601819Z_h --> 12dgr1601819Z_h + pi_h,12dgr1601819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1601819Z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
PAPA1601819Zh,"phosphatidate phosphatase (16:0/18:1(9Z)), chloroplast",h2o_h + pa1601819Z_h --> 12dgr1601819Z_h + pi_h,pa1601819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1601819Z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1801819Z,phosphatidate phosphatase (18:0/18:1(9Z)),h2o_c + pa1801819Z_c --> 12dgr1801819Z_c + pi_c,pa1801819Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1801819Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1801819Zh,"phosphatidate phosphatase (18:0/18:1(9Z)), chloroplast",h2o_h + pa1801819Z_h --> 12dgr1801819Z_h + pi_h,12dgr1801819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1801819Z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
PAPA1801819Zh,"phosphatidate phosphatase (18:0/18:1(9Z)), chloroplast",h2o_h + pa1801819Z_h --> 12dgr1801819Z_h + pi_h,pa1801819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1801819Z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA181,phosphatidate phosphatase (18:1(11Z)/18:1(11Z)),h2o_c + pa18111Z18111Z_c --> 12dgr18111Z18111Z_c + pi_c,pa18111Z18111Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z18111Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA18111Z1819Z,phosphatidate phosphatase (18:1(11Z)/18:1(9Z)),h2o_c + pa18111Z1819Z_c --> 12dgr18111Z1819Z_c + pi_c,pa18111Z1819Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z1819Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA18111Z1819Zh,"phosphatidate phosphatase (18:1(11Z)/18:1(9Z)), chloroplast",h2o_h + pa18111Z1819Z_h --> 12dgr18111Z1819Z_h + pi_h,12dgr18111Z1819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr18111Z1819Z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
PAPA18111Z1819Zh,"phosphatidate phosphatase (18:1(11Z)/18:1(9Z)), chloroplast",h2o_h + pa18111Z1819Z_h --> 12dgr18111Z1819Z_h + pi_h,pa18111Z1819Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z1819Z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1819Z1619Zh,phosphatidate phosphatase (18:1(9Z)/16:1(9Z)),h2o_h + pa1819Z1619Z_h --> 12dgr1819Z1619Z_h + pi_h,pa1819Z1619Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1819Z1619Z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
PAPA1819Z18111Zh,"phosphatidate phosphatase (18:1(9Z)/18:1(11Z)), chloroplast",h2o_h + pa1819Z18111Z_h --> 12dgr1819Z18111Z_h + pi_h,12dgr1819Z18111Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1819Z18111Z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
PAPA1819Z18111Zh,"phosphatidate phosphatase (18:1(9Z)/18:1(11Z)), chloroplast",h2o_h + pa1819Z18111Z_h --> 12dgr1819Z18111Z_h + pi_h,pa1819Z18111Z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1819Z18111Z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
